TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23
-1.75430895079149,0.18333016714229128,0.1696354934394461,-0.0027293292022149284,-0.006055963073833527,0.03300334021944661,-0.20042096787037564,-0.057609706383551965,0.04201570590913287,0.033072464847925254,0.05315552607018503,-0.0029850507748764156,0.035572224687467804,0.049032455796924126,-0.050423557866010646,-0.09322182587389685,0.07663365407607943,0.014911726663408167,-0.07868703555428978,-0.02509061560504504,-0.008285471772483663,-0.0023576887116232383,-0.04615544090830972,-0.019997651942412
-0.946564987391368,0.2046944985587115,-0.19989052315620226,-0.005824866079859891,-0.06609303502442777,-0.05113133174078884,-0.12944898245085823,-0.023623240974874445,0.003359488403518478,0.059069925373334296,0.020580448349240645,-0.00586437352837175,0.015040669886095656,0.055630703541533905,-0.0597760865362854,-0.0977754156135494,0.09658898180858629,-0.0012012937333747088,-0.06986961026747715,-0.004797156083854102,-0.006572202000483568,-0.009487780299679909,-0.037654641342798875,-0.0367464949498884
-0.839253719086909,-0.7834381793930261,-0.37138090357782944,-0.043084464994456693,0.042706477990579306,0.03892252548636872,-0.025381976173437217,0.048901093387455054,-0.07326898392086642,0.01178906116087331,-0.028479258218570183,-0.0007703925998763202,-0.022281793986831538,0.058137124762873256,-0.051361351803622037,-0.08463106048640634,0.07563461240000946,-0.018818402252098947,-0.05034519622521712,-0.0008859828037009073,0.04026412645544281,-0.03298328541789217,-0.032925233892283794,-0.038320240444363246
-0.629508410326847,-0.8171000804678487,-0.051882560381388915,-0.22557740954425523,0.04857487897733986,0.19655274936501535,0.014867568149606327,-0.005166746451630219,-0.08175169505371577,-0.003069110687948597,-0.083535486293052,0.007661073737344003,-0.012663881274453477,0.04657325029800811,0.0005089322629122249,0.0016762415105207589,0.07705448089887004,-0.03059011783917409,-0.031521706696278226,-0.012743755174482126,0.048800478541821284,-0.01791221183455699,-0.03612891688642374,-0.043780148167721473
-0.552569765555599,0.21603078172176188,-0.4674106343867924,-0.18614661095972193,0.06523976901328682,0.1454012542700138,0.007051016721739753,-0.0008860465058128437,-0.04940809595803931,-0.012033105495714479,-0.07767450889830231,0.020081263190606036,0.046842736366135534,0.08321576166382397,0.05520653570643119,0.07153835053152315,0.046970851566341294,-0.01368520256368324,-0.03287407859453218,-0.03534076423934549,0.02127355380899872,0.0021461170417512556,-0.06223557611566592,-0.036659621045145516
0.750610688492847,-0.7682431710039551,-0.6032771566853693,-0.11719104393651161,0.08103757030098188,0.142816155047525,0.03579930466533958,-0.005493259639549798,0.006030646073408582,-0.06338257993247286,-0.03933996677404987,0.0240171239511228,-0.005856027202958591,0.05512292040369684,0.04229843706756474,0.07453727679002638,0.01750667456215724,0.023921637864890922,-0.0377042147349737,-0.01755039744016414,0.014332781186084843,0.0050531338601965394,-0.02591097185761108,0.02005540331577135
0.933069430133357,0.2042300930503046,-0.09981356916359269,-0.13106773857896778,0.2505222705582481,0.13969785329885476,-0.057450067435364884,-0.14546599875076874,0.009976341292736638,-0.06577883766757081,0.03168024575985458,0.11082387230907159,0.027352167605127344,0.05355217069756832,0.07044509434703392,-0.02960598000268674,-0.028077049738075087,0.04698886562449644,-0.058497878281451005,-0.023623649618464422,-0.020292726208378162,0.007986261452177202,0.024180497015958702,0.03554553923411397
0.964985078500852,0.1964061390111167,0.07427629479249924,-0.1846585826124738,0.4374918316569918,-0.05235975461087225,0.016145970526359084,-0.0685170395190531,0.0219528710284073,-0.11556697254757349,0.04477235761894759,0.05203002933700318,-0.04678108314494516,0.018077924926788818,0.0707551394223568,-0.07223122067261532,0.008511882623427136,0.011608121555240616,-0.012316872666682363,-0.04412544387650483,-0.0003048619158851167,-0.012449230633256763,0.0846096111548589,0.017313980662298094
1.15457215880067,0.23369462363649712,-0.3993703779632583,-0.053649921617684906,0.3177432669870872,-0.22800315058630055,0.03703764194747404,0.015733664987025803,-0.035615074444035756,-0.1116436660158732,0.09191605599522067,0.03152676776453048,-0.06747903971467356,0.03971197760840302,0.07694777783001856,-0.04818577908235001,-0.005159319000733625,0.01254216236235772,-0.0005666276055361118,-0.04085778775593515,0.023128434195687417,-0.030394105883423887,0.06827871469978726,-0.003658342533906326
1.39767420290358,0.1935280039456775,-0.018664737070884122,-0.1821931058185054,0.34846038436419585,-0.3138005490396872,0.0433569497034396,-0.09072459745486655,-0.014928070630257946,-0.05043824200280695,0.05437903740514218,-0.05952688227397897,-0.04937575050390823,0.02689796907814701,0.038214238453779734,0.07164775317735769,0.008280798735372243,-0.038245849970842107,0.041868248318209456,-0.006757220379739239,0.06423825670354628,0.0020235924091620305,0.006975223119549917,-0.030353299856289304
1.46717689965213,0.19608026998458938,-0.02996740171260917,-0.0120911667778198,0.20288005814402382,-0.23567592454556674,0.038313242965575776,-0.12267050831423221,-0.09386187832963022,0.03800784816203269,0.07758265048630958,-0.08193053187093773,0.03200843238787642,0.048349993002671766,-0.04918290003021174,0.05967198697450687,0.006903310206675265,0.010022688155462655,0.011467187763512285,0.032095090584599105,0.05446888865062862,0.07819368335179713,-0.04872613209096863,-0.04126239415700709
1.57934041643112,-0.8214263006037111,0.26563878636182864,0.08988767170483464,0.31128570348910245,-0.15263242947512828,-0.028466482993441695,-0.1551014295541774,-0.05486261316031166,0.0205457081952057,0.08507062780151974,-0.05295681946512539,0.04053990223169724,-0.010117588214565093,-0.10951605902999356,0.028470228479898965,-0.032624164847729877,-0.007875908078842211,0.012258512969540234,0.044807863384535025,0.0061927849616077195,0.0658236356266244,-0.0640537408154972,-0.007138718234764428
1.90189828659735,0.19009576759210034,0.20304338391503876,0.16314173566427354,0.253616722208087,-0.03253387580941806,-0.0977403032834623,0.05962121099848571,-0.2487887173384875,-0.022089165174339,-0.014623301687329959,0.06985657568710651,0.1086155321902346,-0.037747052554535296,-0.09819581216408248,0.07262699534132408,0.049647539793520004,0.008815922363561693,0.02161078436815659,-0.0021051643788808443,-0.04713763190878158,-0.01867871765268715,0.005042552349369869,0.015571526790364132
1.99736532572493,-0.7673289098762148,-0.30194199901441277,0.41342485165344744,0.08397010307008233,-0.11468417546146638,-0.1473138408311445,0.0854517910092163,-0.13781611695093,-0.03532347311470967,0.015564641607316914,0.09525589721442511,0.029200694170884906,-0.08115933940303303,-0.05420944223283303,0.042493487825548786,-0.014039424123274894,-0.004063171374107758,0.02561213773981172,-0.008085167575509321,-0.028388835836378325,-0.05809587224947752,0.036827707122958256,0.05254597537581137
2.08856392307049,0.2055309383681783,0.06641371209582343,0.2513371777997811,0.18333959553124382,-0.004174931306960377,-0.19523732328672094,0.08724013515561922,-0.07909037291026694,0.045081678093412576,-0.020168955238940287,0.06973744860526675,0.052471404460245195,-0.02844256455791242,0.002556448213712819,0.012583343136351932,0.007397982181224132,0.016611867530279014,0.04121026410885091,-0.05191413967135892,-0.02179884115279432,-0.014892537780442262,0.04308664317270145,0.04622363725781976
2.10800584058625,0.18843669511711342,0.2128772362887784,0.05764103093917203,0.2804006955491648,0.08213170866537818,-0.11816891539889998,0.0914645321539817,0.12729895295573215,0.18538457562310287,-0.009160265251919422,-0.03849842791137868,-0.03372744567869241,-0.01151679013494046,-0.011662379009942702,-0.022838940011161057,0.03463507605513076,0.030962850639470765,-0.0017845208562788156,-0.05140385004754444,-0.026926478189766217,0.04878803139420308,0.013794773306636468,0.02072836199548092
2.10959538299129,0.23060144604509938,-0.29507217684146053,0.14220024338503573,0.25817341852177583,-0.038807525847225854,-0.037541666793292856,0.18235240792291815,0.11725720593311664,0.15757573293583732,-0.02633330081169666,-0.061804201735702356,-0.05410664494180622,0.03289978288059045,-0.04813632114373394,-0.024713023917025664,0.026227341968344725,0.040855619004981816,-0.027861999625002368,-0.004698063306584476,-0.03244488772747821,0.046479210978861006,0.025923091790461778,0.015646918519446253
2.18307450301212,-0.8230182210465344,0.23689334451829047,0.007261381090182495,0.19865380534506455,-0.0439361787786286,0.03943574696910113,0.06985324216135864,0.10054955402836664,0.10184779959669613,-0.12683781093682425,-0.02716295784093068,-0.09662666069608888,-0.017642573166174652,-0.01621174203900493,0.06465855548289454,0.034818623321826586,0.003434728634044915,-0.009516000226089212,-0.005825724402488512,-0.0013184208988566387,0.007887624049877763,0.04227080080132454,-0.026511653218043527
2.18673876833911,-0.8104393200950565,0.1562266979888527,0.2381132759929991,-0.000889998672159392,-0.11120098769718413,0.12964928552775448,-0.016170865985356307,0.017341868352565563,0.03538044050560232,-0.1337553014038216,0.0285585204278139,-0.078413670810857,0.02009094082825679,0.030310760617788406,0.04981900786650896,-0.014393020340668247,0.008205663146498022,-0.009755143231695575,-0.019424787550275747,0.0014012276053303417,0.004096037700278485,0.01605153754833395,-0.02993243865768914
2.26578497197039,0.20010944311722637,-0.0014674411245130712,0.20366000641881052,-0.026333660041713936,-0.17874244065612424,0.13823771749636898,-0.055636794921419805,-0.035429071051980364,0.05891429819448127,-0.14600406961135526,0.047831727549846076,-0.07117602249641498,0.043763776515125724,0.007534820052583941,0.05642112543534753,-0.003939412820679222,-0.01412621836419887,-0.01928206510042755,-0.039776728772494926,-0.04273229556045403,0.0177247707995605,0.002284975756485466,-0.029884022163649788
2.30516343750525,0.2286484590871567,-0.18293785131378185,0.26137317323551823,0.09361308041508888,0.02211171776107267,0.11579349498330767,-0.02258192502036304,-0.05715664462148845,0.03421313059027419,-0.07341396285327513,-0.021425682322022518,-0.08291111360307718,0.06569989359590016,-0.028922623580339833,-0.009786345843082227,-0.020885599837001893,-0.006046849715006199,-0.03173703977000434,0.01898965805608514,-0.05314925735906553,0.020416632366013234,-0.011567256618573454,0.03953488365751671
2.31073414033149,0.20308660927106212,0.14066579922696285,0.11866331800809715,0.17826811722603403,0.13943693286319045,0.0517000017898236,-0.0706641120917715,-0.019289346247097553,-0.03876212230940285,-0.0532809293617437,-0.07918679550414033,-0.05749483932984611,0.031556619735782505,-0.03327862858746662,-0.019300002387483077,-0.022038522385230602,-0.016474863361663455,-0.036146557616350376,0.04457140478984973,-0.06222770722451343,0.014596672461065389,0.003081114857853067,0.064447314564664
2.33206780874885,0.2133574840534284,-0.0003240063130407607,0.1696464938552579,0.07390867990956097,0.08357603455197715,0.04117179068087841,-0.05259143242340806,-0.003039085198670919,-0.06885175042079385,-0.022321326746101655,-0.10941489977273237,-0.02715390003303212,0.010076330990044065,-0.01082772716828439,-0.030277190556911193,-0.040952072287770376,-0.014141214187129218,-0.046547154707776234,0.11271903417396334,-0.035446679955826954,-0.026901963178840967,-0.001674691399675713,0.055491480435061476
2.33281406790127,0.1935020934874935,0.15931755915418996,0.1366427364996846,0.015330947010699559,-0.08910916014760596,0.0023204259074800677,-0.0767887170975096,0.012666312625979498,-0.07420848630026605,-0.036454153805254186,-0.07080808574192274,-0.031123629707038854,-0.0008125749576476683,0.011841775924495422,-0.03678596677103494,-0.00153708306230562,-0.05101868035987785,0.0028320835028845335,0.06026194327884518,-0.07569160481407705,-0.05252135557749016,-0.009676567221477446,-0.03226001627127289
2.33585780652913,0.20234425993707253,0.06472747371998873,0.1605892832507755,0.04317279792820217,-0.08075109297966512,0.03385645771364624,-0.05416544094668268,0.02046516748965514,-0.03746891862438782,-0.042163019684136015,-0.03172826450873311,-0.026815425890351068,0.0034334267814538355,0.007945653472866606,-0.038593538700596515,0.0013997548366742715,-0.01981173035116942,0.0479340502102399,0.04140132704955363,-0.06933595814694517,-0.08026813382212294,-0.039793976430735706,-0.04930579601986119
2.33867288492065,0.2003451956949096,0.13472428270398315,0.18204613776052433,0.0702841043168813,-0.07164686306437912,-0.022629738469779247,0.004340832889578074,0.051000920153189494,-0.024451228979356258,-0.03820521177040696,-0.0076297600228757995,-0.02899048393044463,-0.034606764993314984,0.020529591372921777,-0.05282205660871221,0.0038197445934609747,-0.007110450173212904,0.10489634545361744,-0.02974177611502204,-0.044952025474300175,-0.07915699776006435,-0.08150149709466556,-0.08020877525089894
2.34020485222729,0.21853492531364535,-0.0434007973146617,0.2513969344715844,0.04753021419849064,0.04471450446262108,0.0020590434404932083,0.06748206449964367,0.0018284314640636507,-0.017556642760952937,-0.024577893345243525,-0.030324059341730575,-0.0030451781091230534,-0.040239982083908526,0.03614881858502439,-0.04269635991175241,-0.056484788640628884,0.026475417805400244,0.06743983527348169,-0.05239692832770481,0.026690083286118,-0.03895473616277033,-0.08161745648436643,-0.04635250326880428
